Month,Day,WeekDay,Hour,Minute,Occupancy
2,8,3,8,29,Empty
3,15,3,22,55,Occupied
2,28,2,23,8,Occupied
1,27,5,20,24,Empty
1,27,5,20,42,Empty
1,27,5,21,13,Empty
1,27,5,21,19,Empty
1,28,6,0,10,Empty
1,28,6,0,17,Empty
2,15,3,14,31,Empty
2,15,3,15,11,Occupied
2,15,3,15,23,Occupied
2,28,2,22,45,Empty
2,28,2,23,32,Empty
3,1,3,1,20,Empty
1,21,6,18,34,Occupied
1,21,6,19,8,Empty
1,21,6,20,6,Occupied
1,21,6,20,37,Occupied
1,21,6,21,25,Occupied
1,21,6,21,31,Empty
1,13,5,23,53,Occupied
1,14,6,0,9,Occupied
1,14,6,0,31,Occupied
2,28,2,1,47,Occupied
3,2,4,11,32,Empty
1,13,5,2,40,Empty
1,13,5,3,20,Empty
1,13,5,3,33,Empty
1,13,5,4,39,Empty
1,22,0,7,58,Occupied
1,22,0,13,29,Empty
1,22,0,13,34,Occupied
1,12,4,15,48,Empty
2,23,4,0,59,Empty
2,23,4,1,54,Empty
2,23,4,2,13,Empty
2,23,4,3,45,Empty
1,20,5,10,42,Occupied
1,29,0,9,45,Occupied
1,30,1,3,44,Empty
1,30,1,4,12,Empty
1,30,1,4,54,Empty
1,30,1,6,19,Empty
2,7,2,20,22,Occupied
2,7,2,20,50,Empty
2,7,2,23,39,Empty
2,17,5,7,51,Empty
3,15,3,15,22,Empty
2,13,1,9,25,Empty
1,29,0,17,34,Empty
1,29,0,17,56,Occupied
1,29,0,18,36,Empty
1,29,0,18,58,Empty
1,29,0,19,37,Occupied
2,12,0,21,11,Occupied
1,29,0,23,11,Empty
2,7,2,11,11,Occupied
2,7,2,11,27,Occupied
2,7,2,11,51,Empty
2,7,2,12,16,Empty
2,15,3,18,8,Occupied
2,15,3,18,54,Empty
2,15,3,19,58,Occupied
3,2,4,1,17,Empty
3,4,6,3,51,Empty
3,4,6,4,18,Empty
3,4,6,4,54,Empty
3,4,6,5,12,Empty
3,4,6,5,38,Empty
3,4,6,6,4,Empty
3,3,5,0,12,Empty
3,3,5,1,48,Empty
3,3,5,2,31,Empty
3,6,1,13,34,Empty
3,16,4,2,31,Empty
3,16,4,3,56,Empty
2,7,2,20,1,Occupied
2,7,2,20,38,Occupied
2,7,2,21,16,Empty
2,7,2,21,31,Empty
1,7,6,11,4,Empty
1,7,6,11,58,Empty
1,7,6,14,42,Empty
1,7,6,15,19,Empty
1,7,6,15,31,Empty
1,7,6,15,42,Empty
2,28,2,19,46,Empty
2,28,2,21,1,Occupied
2,28,2,23,2,Empty
2,13,1,21,20,Empty
2,13,1,22,36,Empty
2,7,2,23,9,Empty
2,8,3,0,3,Empty
2,8,3,0,45,Empty
2,8,3,1,6,Occupied
2,23,4,16,50,Empty
3,15,3,13,15,Empty
2,14,2,13,25,Empty
1,6,5,22,2,Occupied
1,6,5,23,0,Empty
1,7,6,0,5,Occupied
1,7,6,1,7,Empty
1,7,6,1,45,Empty
2,10,5,14,36,Empty
2,10,5,15,6,Empty
2,10,5,15,59,Empty
2,10,5,16,4,Occupied
2,10,5,16,56,Occupied
2,10,5,17,20,Empty
2,10,5,18,3,Occupied
2,28,2,16,9,Empty
3,4,6,15,21,Occupied
3,3,5,7,48,Empty
2,23,4,20,29,Occupied
2,23,4,20,50,Occupied
2,23,4,21,39,Empty
1,14,6,11,58,Occupied
2,16,4,17,36,Empty
2,16,4,18,17,Empty
2,16,4,19,20,Occupied
1,14,6,20,10,Empty
1,23,1,19,1,Occupied
1,23,1,19,18,Occupied
1,23,1,20,22,Occupied
1,23,1,11,56,Empty
1,23,1,12,14,Empty
3,16,4,1,6,Empty
3,4,6,8,20,Empty
3,15,3,7,32,Empty
1,27,5,11,35,Empty
1,27,5,15,23,Empty
1,27,5,15,29,Empty
2,14,2,23,48,Occupied
2,15,3,0,11,Occupied
2,15,3,0,23,Empty
3,6,1,9,44,Empty
2,23,4,8,7,Empty
2,24,5,0,44,Empty
2,24,5,2,16,Empty
2,24,5,2,28,Empty
2,24,5,3,5,Empty
2,24,5,4,1,Empty
3,4,6,14,5,Empty
2,17,5,9,4,Empty
2,17,5,9,28,Empty
2,17,5,10,47,Occupied
2,17,5,11,11,Empty
1,23,1,7,53,Empty
1,23,1,8,11,Empty
1,15,0,9,25,Empty
1,15,0,10,56,Empty
3,15,3,8,57,Empty
2,28,2,8,17,Empty
1,27,5,9,39,Empty
1,27,5,9,57,Empty
1,27,5,10,28,Empty
1,23,1,14,56,Occupied
1,23,1,16,37,Empty
1,23,1,16,42,Occupied
1,23,1,17,16,Occupied
1,15,0,12,37,Occupied
1,15,0,13,0,Empty
2,15,3,1,39,Empty
2,15,3,2,5,Empty
2,15,3,2,30,Empty
2,15,3,2,53,Empty
2,15,3,3,17,Empty
2,9,4,0,35,Empty
2,9,4,1,43,Empty
2,9,4,2,27,Empty
2,9,4,2,45,Empty
2,9,4,2,57,Empty
2,9,4,3,20,Empty
2,13,1,4,26,Occupied
2,27,1,16,48,Empty
2,27,1,17,49,Empty
1,26,4,23,25,Occupied
1,26,4,23,51,Occupied
1,27,5,1,36,Empty
1,27,5,2,34,Empty
2,27,1,14,25,Empty
2,27,1,14,49,Empty
3,4,6,7,38,Empty
3,4,6,7,50,Empty
3,4,6,8,14,Empty
3,4,6,8,45,Empty
2,15,3,18,24,Occupied
2,15,3,18,48,Empty
3,5,0,18,12,Empty
3,5,0,19,12,Occupied
3,5,0,21,25,Occupied
3,5,0,22,29,Occupied
2,15,3,8,56,Empty
3,15,3,23,13,Empty
1,29,0,7,50,Empty
1,29,0,8,2,Empty
1,22,0,10,5,Empty
1,22,0,10,11,Empty
1,22,0,10,17,Empty
1,22,0,10,54,Occupied
1,22,0,11,5,Occupied
3,3,5,20,24,Occupied
2,24,5,0,19,Empty
2,24,5,0,38,Empty
2,24,5,1,21,Empty
2,24,5,1,39,Empty
2,24,5,2,35,Empty
2,24,5,4,38,Empty
2,27,1,16,42,Empty
2,27,1,17,6,Empty
1,30,1,11,36,Empty
2,16,4,22,11,Empty
2,17,5,1,0,Empty
2,8,3,6,51,Empty
1,21,6,7,58,Empty
1,21,6,8,58,Empty
1,21,6,10,41,Empty
1,21,6,11,30,Occupied
1,21,6,11,47,Empty
1,28,6,10,14,Empty
1,28,6,12,9,Empty
2,8,3,5,45,Empty
2,8,3,8,5,Empty
1,27,5,17,6,Empty
1,27,5,17,31,Empty
1,27,5,18,18,Occupied
1,27,5,18,41,Occupied
3,1,3,13,25,Occupied
2,11,6,12,27,Occupied
1,14,6,2,58,Empty
1,14,6,3,31,Empty
2,10,5,4,28,Empty
2,10,5,5,21,Empty
2,10,5,5,29,Empty
2,10,5,5,37,Empty
2,10,5,6,8,Empty
2,10,5,7,24,Empty
2,10,5,7,30,Empty
2,10,5,7,49,Empty
1,13,5,17,58,Empty
1,28,6,6,57,Empty
1,28,6,7,11,Empty
1,28,6,9,13,Empty
1,28,6,9,31,Empty
2,10,5,15,47,Occupied
2,10,5,16,34,Empty
3,3,5,9,25,Empty
3,3,5,9,44,Empty
1,22,0,22,17,Empty
1,23,1,0,34,Occupied
1,23,1,0,55,Occupied
1,27,5,18,13,Empty
1,27,5,19,4,Occupied
1,27,5,19,54,Empty
1,27,5,20,0,Empty
2,10,5,14,5,Empty
2,10,5,14,42,Empty
2,10,5,15,42,Occupied
1,30,1,10,5,Empty
1,30,1,10,11,Empty
2,9,4,2,14,Empty
2,10,5,16,22,Occupied
2,10,5,18,49,Occupied
2,10,5,21,4,Occupied
3,2,4,9,47,Empty
3,2,4,10,3,Occupied
3,2,4,10,27,Occupied
3,16,4,7,29,Empty
1,27,5,16,0,Empty
1,27,5,16,6,Empty
1,27,5,16,42,Empty
1,23,1,20,33,Occupied
1,23,1,21,34,Occupied
1,23,1,23,5,Occupied
1,23,1,23,55,Empty
1,24,2,0,6,Occupied
1,21,6,17,49,Occupied
1,21,6,18,6,Empty
1,21,6,18,12,Occupied
1,21,6,18,39,Occupied
1,21,6,18,56,Empty
1,21,6,21,7,Empty
1,28,6,13,28,Empty
1,28,6,13,34,Empty
1,28,6,14,23,Empty
1,28,6,16,21,Empty
2,9,4,12,5,Occupied
3,14,2,22,22,Occupied
2,15,3,4,51,Empty
2,15,3,5,15,Empty
2,15,3,5,39,Empty
3,3,5,18,2,Occupied
3,3,5,18,13,Occupied
1,14,6,23,34,Empty
1,15,0,2,6,Empty
3,5,0,21,9,Empty
3,5,0,22,6,Empty
3,5,0,22,17,Empty
3,5,0,22,46,Occupied
3,5,0,22,52,Empty
2,23,4,6,0,Empty
2,23,4,7,37,Empty
2,23,4,8,1,Empty
2,24,5,14,13,Occupied
2,24,5,14,49,Empty
1,27,5,8,51,Empty
1,30,1,8,22,Empty
1,15,0,11,44,Empty
1,15,0,12,26,Empty
1,15,0,13,25,Empty
1,15,0,13,37,Empty
1,22,0,18,54,Empty
1,22,0,20,22,Empty
1,22,0,21,41,Empty
1,26,4,14,29,Occupied
3,2,4,2,24,Empty
3,1,3,2,44,Empty
3,1,3,3,21,Empty
3,1,3,3,57,Empty
3,1,3,4,27,Empty
3,1,3,4,45,Empty
3,3,5,15,41,Occupied
3,3,5,16,43,Occupied
3,3,5,16,48,Occupied
3,3,5,16,54,Empty
3,3,5,17,39,Occupied
1,6,5,18,7,Empty
1,6,5,21,50,Occupied
1,6,5,23,30,Empty
3,6,1,11,57,Empty
2,14,2,18,21,Occupied
2,14,2,18,47,Occupied
1,13,5,2,34,Empty
1,13,5,4,19,Empty
2,24,5,7,29,Empty
2,24,5,7,59,Empty
1,22,0,5,44,Empty
1,22,0,6,7,Empty
2,27,1,12,14,Empty
2,27,1,12,37,Occupied
2,27,1,12,44,Empty
1,27,5,3,27,Occupied
1,27,5,4,3,Empty
1,23,1,23,28,Occupied
2,23,4,3,21,Empty
2,23,4,4,35,Empty
2,23,4,4,53,Empty
2,23,4,9,2,Empty
2,13,1,9,55,Empty
2,13,1,11,43,Empty
2,13,1,11,55,Empty
2,16,4,13,4,Empty
2,16,4,14,52,Empty
2,16,4,15,47,Empty
2,16,4,15,59,Empty
2,16,4,16,5,Empty
2,16,4,17,12,Empty
2,16,4,17,30,Empty
2,16,4,17,42,Empty
1,19,4,15,18,Empty
1,26,4,21,2,Occupied
1,14,6,13,28,Empty
1,14,6,13,34,Empty
3,3,5,11,2,Empty
3,3,5,11,45,Empty
3,3,5,11,57,Empty
2,13,1,15,29,Empty
2,13,1,17,3,Empty
2,13,1,17,39,Empty
1,21,6,3,21,Empty
1,21,6,7,19,Empty
3,4,6,5,20,Empty
3,4,6,6,12,Empty
3,4,6,7,2,Empty
3,4,6,12,4,Empty
3,4,6,12,35,Empty
3,4,6,12,41,Empty
3,14,2,15,46,Occupied
1,15,0,12,15,Empty
1,29,0,15,58,Occupied
1,27,5,12,5,Empty
1,27,5,12,34,Empty
1,27,5,12,47,Empty
1,27,5,13,52,Empty
1,27,5,16,24,Empty
1,27,5,16,36,Empty
3,15,3,5,24,Empty
3,4,6,21,11,Empty
3,4,6,21,28,Empty
3,4,6,23,11,Empty
2,13,1,2,41,Occupied
2,13,1,2,56,Occupied
2,13,1,4,0,Occupied
3,14,2,20,9,Empty
3,16,4,0,18,Occupied
3,16,4,0,36,Empty
3,16,4,0,42,Empty
3,16,4,2,13,Empty
3,16,4,3,26,Empty
2,23,4,16,32,Empty
2,23,4,17,9,Empty
2,13,1,1,1,Empty
2,13,1,1,33,Occupied
2,13,1,1,58,Occupied
2,13,1,2,3,Occupied
2,13,1,2,51,Occupied
1,19,4,16,28,Empty
1,19,4,17,23,Occupied
2,28,2,17,40,Empty
3,6,1,8,13,Empty
1,29,0,7,13,Empty
1,28,6,22,10,Empty
1,28,6,22,16,Occupied
1,21,6,5,29,Empty
1,30,1,11,5,Empty
1,14,6,8,2,Empty
1,14,6,8,44,Empty
1,14,6,9,33,Empty
2,6,1,15,50,Empty
2,6,1,16,2,Empty
3,1,3,7,35,Empty
3,1,3,7,59,Empty
2,13,1,22,58,Occupied
2,14,2,1,3,Empty
2,22,3,17,26,Empty
2,22,3,18,57,Empty
2,22,3,19,31,Empty
2,22,3,21,27,Empty
1,7,6,17,49,Empty
1,7,6,18,13,Empty
1,7,6,18,25,Empty
1,7,6,20,56,Empty
1,7,6,21,8,Empty
1,7,6,21,32,Empty
3,2,4,6,45,Empty
3,2,4,7,3,Empty
3,2,4,7,22,Empty
2,16,4,6,29,Empty
2,16,4,6,44,Empty
2,8,3,23,10,Empty
2,9,4,0,29,Empty
2,9,4,1,6,Empty
3,15,3,10,45,Empty
3,15,3,11,45,Empty
3,15,3,12,9,Empty
2,9,4,8,33,Empty
2,9,4,8,39,Empty
2,9,4,9,28,Empty
2,9,4,9,45,Occupied
1,13,5,5,25,Empty
1,13,5,6,44,Empty
1,13,5,7,48,Empty
1,13,5,8,25,Empty
3,3,5,12,15,Empty
3,3,5,12,33,Empty
3,3,5,14,1,Empty
2,27,1,17,13,Empty
1,30,1,13,42,Empty
1,30,1,15,37,Empty
1,30,1,16,26,Occupied
1,15,0,16,13,Empty
1,15,0,16,44,Empty
1,15,0,18,33,Empty
3,2,4,23,41,Empty
3,2,4,23,53,Empty
3,3,5,0,24,Empty
3,3,5,2,1,Empty
3,3,5,3,38,Empty
3,3,5,4,36,Empty
2,16,4,1,54,Empty
2,16,4,2,25,Empty
2,23,4,8,56,Empty
2,15,3,7,25,Empty
2,15,3,7,31,Empty
1,23,1,16,48,Empty
1,23,1,17,4,Occupied
1,23,1,17,54,Empty
1,23,1,18,5,Occupied
1,20,5,17,54,Empty
1,20,5,18,10,Occupied
1,20,5,18,32,Occupied
1,20,5,21,14,Empty
2,24,5,6,20,Empty
2,24,5,7,4,Empty
2,24,5,7,47,Empty
1,26,4,20,40,Empty
2,24,5,12,0,Occupied
2,12,0,16,51,Occupied
2,12,0,19,42,Occupied
1,22,0,21,10,Occupied
1,22,0,22,11,Empty
1,29,0,4,20,Empty
1,29,0,5,23,Empty
2,28,2,12,44,Empty
1,27,5,9,51,Empty
1,27,5,10,10,Empty
1,27,5,11,53,Empty
1,27,5,12,41,Empty
2,8,3,1,25,Empty
2,8,3,2,55,Empty
2,8,3,3,47,Empty
2,8,3,4,24,Empty
2,28,2,7,11,Empty
1,14,6,13,22,Empty
2,10,5,21,9,Occupied
2,10,5,21,47,Empty
2,24,5,15,13,Empty
2,24,5,16,0,Empty
2,24,5,16,12,Empty
1,6,5,18,31,Empty
1,6,5,18,37,Empty
1,6,5,18,49,Empty
1,6,5,19,49,Empty
1,6,5,21,11,Empty
1,6,5,21,28,Empty
1,6,5,22,13,Empty
1,6,5,22,18,Occupied
1,6,5,23,18,Empty
1,6,5,23,36,Empty
1,7,6,0,47,Empty
1,7,6,1,57,Empty
1,7,6,2,4,Empty
3,15,3,13,51,Empty
3,1,3,19,12,Empty
3,1,3,20,34,Occupied
3,1,3,20,39,Occupied
3,1,3,21,24,Occupied
3,1,3,21,53,Empty
1,27,5,8,39,Empty
1,27,5,9,15,Empty
1,27,5,9,33,Empty
1,27,5,9,45,Empty
3,14,2,16,51,Empty
3,14,2,17,4,Empty
3,14,2,18,17,Empty
1,23,1,5,21,Empty
1,23,1,5,58,Empty
2,8,3,9,42,Empty
2,8,3,10,17,Occupied
2,23,4,14,25,Empty
2,6,1,15,31,Empty
2,6,1,16,20,Empty
2,6,1,17,44,Empty
1,13,5,22,55,Empty
1,13,5,23,26,Empty
1,13,5,23,38,Empty
1,14,6,0,26,Empty
2,15,3,0,35,Empty
2,15,3,0,41,Empty
2,15,3,0,47,Empty
2,15,3,1,5,Empty
2,15,3,3,29,Empty
2,15,3,3,52,Empty
1,20,5,4,15,Empty
1,20,5,5,18,Empty
1,20,5,5,50,Empty
1,20,5,7,15,Empty
1,20,5,7,42,Empty
2,10,5,2,28,Empty
2,10,5,3,44,Empty
2,10,5,5,13,Empty
2,10,5,5,44,Empty
2,10,5,6,15,Empty
2,10,5,6,38,Empty
2,27,1,18,14,Empty
2,16,4,8,27,Empty
2,16,4,8,58,Empty
3,3,5,15,52,Occupied
3,3,5,16,9,Occupied
3,3,5,17,5,Occupied
3,3,5,17,22,Empty
3,3,5,17,28,Empty
3,3,5,18,56,Empty
3,15,3,9,57,Empty
3,15,3,10,3,Empty
1,6,5,8,17,Empty
1,6,5,9,11,Empty
1,6,5,9,35,Empty
1,6,5,10,32,Empty
1,6,5,11,39,Empty
1,6,5,12,39,Empty
1,6,5,17,6,Empty
1,23,1,9,6,Empty
1,23,1,11,13,Empty
1,30,1,11,17,Empty
2,28,2,9,48,Empty
2,28,2,9,54,Empty
2,17,5,8,3,Empty
1,29,0,13,22,Occupied
1,29,0,13,39,Occupied
3,1,3,14,19,Empty
3,6,1,12,3,Empty
3,5,0,6,43,Empty
3,5,0,6,55,Empty
3,5,0,7,7,Empty
3,5,0,7,31,Empty
3,1,3,0,2,Empty
1,6,5,11,20,Empty
1,6,5,11,32,Empty
1,6,5,12,27,Empty
1,6,5,13,28,Empty
1,6,5,13,40,Empty
1,6,5,13,52,Empty
1,6,5,17,12,Empty
1,6,5,17,48,Empty
1,28,6,12,15,Empty
1,28,6,13,46,Empty
1,28,6,14,35,Empty
1,7,6,7,43,Empty
1,7,6,8,26,Occupied
1,7,6,9,8,Empty
1,7,6,10,27,Empty
1,7,6,10,33,Empty
3,16,4,4,39,Empty
3,16,4,4,57,Empty
2,23,4,14,7,Empty
2,16,4,10,32,Empty
2,16,4,10,44,Empty
2,16,4,10,50,Empty
2,27,1,23,33,Empty
2,28,2,0,32,Empty
2,16,4,19,42,Occupied
2,16,4,19,48,Occupied
2,16,4,20,46,Occupied
2,12,0,21,52,Occupied
3,6,1,15,16,Empty
3,6,1,15,34,Empty
3,6,1,14,28,Empty
2,7,2,3,56,Empty
2,9,4,23,57,Occupied
2,10,5,0,2,Occupied
2,10,5,0,34,Occupied
2,10,5,2,15,Empty
2,10,5,2,21,Empty
1,16,1,1,32,Empty
3,6,1,7,30,Empty
2,28,2,6,40,Empty
2,28,2,6,59,Empty
2,28,2,7,53,Empty
1,14,6,0,20,Occupied
1,14,6,0,43,Occupied
1,14,6,2,21,Empty
1,19,4,21,15,Empty
1,19,4,22,52,Empty
2,7,2,2,28,Empty
2,7,2,2,50,Empty
2,7,2,4,26,Empty
1,22,0,8,4,Empty
1,22,0,8,22,Empty
3,5,0,10,3,Empty
3,2,4,17,2,Occupied
3,2,4,21,22,Empty
2,10,5,14,30,Empty
2,10,5,15,0,Empty
2,10,5,16,45,Occupied
2,10,5,17,14,Empty
1,23,1,9,30,Empty
1,23,1,9,36,Empty
1,19,4,16,11,Empty
1,19,4,16,53,Empty
1,13,5,2,53,Empty
1,13,5,3,13,Empty
1,13,5,3,53,Empty
1,13,5,4,45,Empty
1,13,5,5,58,Empty
1,6,5,21,17,Empty
1,6,5,21,34,Occupied
1,6,5,21,45,Occupied
1,7,6,0,35,Empty
1,7,6,1,51,Empty
1,15,0,13,42,Occupied
1,15,0,13,54,Empty
1,15,0,14,42,Empty
1,15,0,15,31,Empty
1,15,0,15,49,Empty
2,6,1,14,4,Occupied
2,6,1,15,2,Empty
2,6,1,16,44,Empty
2,6,1,17,14,Empty
2,6,1,17,38,Empty
3,5,0,23,30,Occupied
3,6,1,1,11,Empty
3,6,1,1,47,Empty
3,6,1,3,27,Empty
2,6,1,22,52,Empty
2,6,1,23,27,Occupied
2,6,1,23,49,Empty
2,7,2,0,8,Empty
2,7,2,0,45,Empty
2,7,2,2,5,Empty
2,13,1,5,47,Occupied
2,13,1,5,57,Occupied
2,13,1,6,54,Occupied
2,13,1,7,41,Empty
1,20,5,1,21,Empty
1,20,5,1,38,Empty
1,20,5,1,45,Empty
1,20,5,2,49,Empty
1,28,6,18,23,Occupied
1,28,6,19,47,Empty
1,28,6,20,17,Empty
1,28,6,21,46,Empty
1,28,6,22,43,Occupied
1,28,6,23,0,Occupied
1,14,6,1,44,Empty
2,10,5,23,9,Occupied
2,11,6,0,12,Occupied
2,11,6,0,35,Empty
3,3,5,0,5,Empty
3,3,5,0,42,Empty
3,3,5,2,25,Empty
3,3,5,2,49,Empty
3,3,5,3,7,Empty
3,3,5,3,44,Empty
3,3,5,3,56,Empty
3,4,6,14,17,Empty
3,15,3,16,27,Empty
2,24,5,3,24,Empty
2,24,5,3,48,Empty
2,24,5,4,7,Empty
2,14,2,0,27,Empty
2,14,2,0,38,Occupied
2,14,2,0,50,Empty
2,14,2,1,38,Empty
2,14,2,5,11,Empty
1,21,6,9,10,Empty
1,21,6,10,23,Empty
1,21,6,13,28,Occupied
3,3,5,8,25,Empty
1,22,0,14,51,Occupied
1,22,0,14,56,Occupied
1,22,0,16,3,Empty
1,22,0,17,4,Empty
2,23,4,12,30,Occupied
3,5,0,8,38,Empty
3,16,4,5,58,Empty
2,10,5,20,43,Empty
2,10,5,20,54,Empty
3,15,3,22,31,Empty
2,7,2,18,31,Empty
2,7,2,18,39,Empty
2,7,2,20,56,Empty
1,30,1,17,1,Empty
1,30,1,18,40,Empty
3,15,3,20,40,Empty
2,24,5,16,42,Empty
2,24,5,18,39,Empty
2,24,5,19,13,Empty
2,10,5,5,52,Empty
2,10,5,7,0,Empty
2,10,5,7,12,Empty
2,10,5,8,13,Empty
2,8,3,8,17,Empty
2,8,3,8,41,Empty
2,8,3,9,36,Empty
2,8,3,9,48,Empty
2,8,3,9,54,Empty
2,8,3,10,29,Empty
2,8,3,10,47,Empty
3,4,6,10,46,Empty
3,4,6,11,46,Empty
3,4,6,12,58,Occupied
3,4,6,16,1,Empty
3,5,0,15,57,Empty
1,21,6,15,56,Empty
1,21,6,17,33,Occupied
1,21,6,17,38,Occupied
1,21,6,19,2,Empty
2,14,2,17,2,Empty
3,4,6,21,5,Empty
3,4,6,21,53,Empty
1,5,4,15,18,Empty
1,5,4,16,1,Empty
1,5,4,16,15,Empty
1,27,5,19,24,Occupied
1,27,5,19,37,Empty
1,27,5,21,25,Empty
1,27,5,23,22,Empty
2,14,2,3,40,Empty
2,14,2,3,48,Empty
2,14,2,3,55,Empty
2,6,1,19,43,Occupied
2,24,5,12,6,Occupied
2,24,5,14,25,Empty
3,16,4,4,20,Empty
3,16,4,4,51,Empty
2,22,3,22,31,Occupied
3,1,3,14,31,Empty
3,1,3,16,8,Empty
3,5,0,13,24,Occupied
2,23,4,13,22,Occupied
2,23,4,12,59,Empty
2,23,4,13,44,Occupied
2,24,5,15,48,Empty
2,24,5,16,18,Empty
2,24,5,16,30,Empty
2,24,5,17,41,Empty
1,21,6,18,0,Empty
1,13,5,12,25,Empty
2,11,6,11,46,Occupied
2,10,5,17,26,Occupied
2,10,5,17,52,Occupied
2,28,2,3,51,Empty
2,28,2,4,7,Empty
2,28,2,6,6,Empty
1,28,6,9,37,Empty
1,28,6,10,32,Empty
1,28,6,11,20,Empty
1,28,6,12,45,Empty
3,4,6,18,34,Empty
2,16,4,12,40,Occupied
2,7,2,9,25,Empty
2,7,2,9,48,Occupied
2,7,2,10,49,Occupied
1,13,5,22,31,Empty
1,13,5,22,37,Empty
1,13,5,23,2,Empty
1,13,5,23,48,Occupied
2,13,1,7,53,Empty
2,13,1,8,24,Empty
2,13,1,8,30,Empty
2,13,1,8,48,Empty
2,13,1,8,54,Empty
3,16,4,7,35,Empty
3,15,3,21,41,Occupied
3,4,6,10,52,Empty
3,4,6,11,34,Empty
3,4,6,11,52,Empty
3,4,6,12,11,Empty
3,4,6,12,53,Empty
1,27,5,2,10,Occupied
1,27,5,2,46,Occupied
1,27,5,3,39,Empty
1,27,5,3,45,Empty
1,27,5,4,52,Empty
1,27,5,4,57,Occupied
1,27,5,5,8,Occupied
3,16,4,4,8,Empty
2,16,4,17,0,Empty
2,13,1,13,26,Empty
2,13,1,13,44,Empty
2,13,1,14,7,Occupied
2,13,1,14,13,Empty
3,4,6,6,19,Empty
2,7,2,14,37,Empty
2,7,2,15,25,Empty
2,7,2,15,31,Empty
2,23,4,18,3,Empty
2,23,4,18,24,Empty
2,9,4,10,30,Empty
2,9,4,10,48,Empty
2,13,1,22,14,Occupied
1,30,1,15,52,Occupied
1,30,1,17,24,Occupied
1,30,1,17,29,Occupied
1,30,1,18,11,Occupied
1,30,1,18,56,Occupied
3,16,4,9,6,Empty
3,16,4,9,12,Empty
3,16,4,9,36,Empty
1,23,1,1,45,Occupied
1,23,1,3,24,Empty
2,23,4,4,41,Empty
2,23,4,6,12,Empty
2,23,4,7,49,Empty
1,30,1,5,51,Empty
1,14,6,21,32,Empty
2,9,4,4,3,Empty
2,9,4,7,20,Empty
2,9,4,7,57,Empty
2,6,1,18,25,Empty
2,6,1,20,43,Empty
2,16,4,16,23,Empty
1,15,0,10,32,Empty
2,10,5,8,49,Empty
2,10,5,11,23,Empty
1,22,0,8,34,Empty
1,22,0,8,52,Empty
1,21,6,11,53,Empty
1,21,6,12,29,Empty
1,21,6,13,23,Occupied
1,21,6,14,2,Occupied
1,21,6,14,49,Occupied
1,21,6,15,14,Empty
2,24,5,6,27,Empty
3,3,5,9,38,Empty
3,3,5,12,3,Empty
3,3,5,13,21,Empty
3,5,0,7,1,Empty
3,6,1,14,58,Empty
3,4,6,15,37,Occupied
3,4,6,15,54,Empty
3,4,6,16,30,Empty
3,4,6,17,4,Empty
3,15,3,12,51,Empty
3,16,4,7,47,Empty
2,15,3,13,31,Occupied
2,13,1,14,51,Occupied
2,13,1,16,20,Occupied
1,22,0,4,50,Empty
1,22,0,6,30,Empty
1,5,4,12,1,Occupied
1,5,4,13,4,Occupied
1,5,4,13,26,Occupied
1,5,4,14,24,Empty
3,16,4,3,32,Empty
1,20,5,14,44,Occupied
1,20,5,15,5,Occupied
3,4,6,16,41,Occupied
1,28,6,21,4,Empty
1,28,6,21,16,Empty
1,28,6,22,26,Occupied
1,28,6,23,57,Empty
1,22,0,16,51,Empty
2,14,2,23,20,Occupied
2,14,2,23,37,Occupied
2,15,3,0,53,Empty
2,15,3,1,24,Empty
2,9,4,4,56,Empty
3,6,1,7,24,Empty
1,29,0,14,59,Empty
1,12,4,16,49,Empty
1,12,4,17,20,Empty
1,12,4,14,49,Occupied
1,12,4,14,54,Occupied
1,12,4,15,36,Empty
1,22,0,10,38,Occupied
1,22,0,10,49,Occupied
1,22,0,11,17,Occupied
3,15,3,12,3,Empty
3,15,3,12,15,Empty
1,12,4,22,21,Occupied
1,12,4,22,32,Occupied
1,12,4,23,3,Occupied
1,12,4,23,39,Occupied
1,12,4,20,28,Empty
1,12,4,21,27,Occupied
1,6,5,8,59,Empty
1,6,5,10,21,Occupied
2,9,4,7,44,Empty
2,7,2,4,18,Empty
2,7,2,4,40,Empty
2,7,2,5,25,Empty
2,7,2,5,47,Empty
3,14,2,17,46,Empty
3,1,3,19,24,Occupied
3,1,3,19,59,Empty
3,5,0,13,35,Occupied
3,5,0,13,52,Empty
3,5,0,14,30,Empty
3,5,0,14,58,Empty
2,7,2,4,48,Empty
2,7,2,5,39,Empty
2,7,2,5,54,Empty
2,8,3,14,36,Empty
2,16,4,13,22,Empty
2,16,4,14,10,Empty
1,21,6,0,0,Empty
1,21,6,0,24,Empty
1,21,6,0,50,Occupied
1,21,6,1,0,Occupied
1,21,6,2,2,Empty
1,21,6,2,51,Empty
3,5,0,10,39,Empty
3,5,0,11,3,Empty
3,1,3,11,50,Empty
3,3,5,19,26,Empty
1,29,0,5,57,Empty
1,29,0,6,11,Empty
2,6,1,20,4,Occupied
2,6,1,20,31,Occupied
2,6,1,23,10,Empty
1,15,0,0,17,Empty
1,15,0,1,17,Empty
1,15,0,1,38,Empty
1,15,0,1,45,Empty
1,15,0,1,52,Empty
1,21,6,23,4,Empty
1,22,0,0,50,Empty
1,22,0,2,36,Empty
