Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy
10,68,0,6,1,6.2,76,2,14,3,8,0
10,69,0,6,1,6.2,78,2,14,3,8,0
12,68,0,5,0,5.5,97,3,5,1,4,0
13,70,0,4,0,8.9,77,1,22,1,18,1
13,72,0,4,0,8.7,81,1,22,1,19,0
13,72,1,4,0,8.7,84,1,22,1,19,1
9,60,0,0,0,3.4,59,2,24,6,18,0
9,60,0,0,0,3.2,60,2,24,6,19,0
10,62,2,0,0,2.5,61,2,24,6,19,1
10,62,2,0,0,2.5,61,2,24,6,19,1
10,59,2,0,0,1.3,69,2,24,6,22,1
9,61,0,1,0,-0.5,94,3,2,5,18,0
9,63,0,1,0,-0.5,94,3,2,5,18,0
9,64,0,1,0,-0.3,94,3,2,5,19,0
9,64,2,4,0,-0.2,94,3,2,5,20,1
9,67,2,6,0,0,95,3,2,5,20,1
9,66,1,6,0,0,96,3,2,5,21,1
9,66,2,6,0,0.2,97,3,2,5,21,0
9,64,2,6,0,0.9,98,3,2,5,22,0
9,64,2,6,0,1.9,97,3,2,5,22,0
9,61,1,0,1,1,69,2,7,3,9,0
9,61,1,0,1,1.2,68,2,7,3,9,0
9,55,2,0,2,4.7,54,2,24,6,11,0
13,69,2,0,2,9,69,2,15,4,11,1
13,69,2,0,2,9.1,66,2,15,4,11,0
13,69,2,0,2,9.1,67,2,15,4,11,1
13,68,2,0,2,9.9,58,2,15,4,12,1
13,73,0,4,0,9.4,81,3,14,3,17,0
11,66,0,0,0,1.2,75,2,7,3,21,0
11,62,0,0,0,0.9,78,2,7,3,22,0
12,67,0,6,0,4.9,91,2,13,2,8,0
13,70,1,5,1,7.8,81,2,15,4,9,0
12,70,0,4,0,6.3,90,2,16,5,23,0
12,69,0,4,0,6.5,88,2,17,6,0,0
11,74,0,1,0,7,88,1,13,6,17,0
13,69,2,5,1,8,68,1,19,5,12,0
13,69,2,5,1,8,67,1,19,5,13,0
12,68,1,6,1,5.7,83,1,19,5,14,0
12,68,0,5,0,6,78,1,19,5,16,0
12,69,0,0,0,5.6,80,1,19,5,16,0
14,69,0,5,1,9.6,74,1,22,1,15,0
13,69,0,4,0,9.4,76,1,22,1,16,0
10,57,2,5,1,8.5,57,2,12,1,14,0
10,61,2,0,1,8.4,57,2,12,1,14,0
10,61,2,5,1,8.1,57,2,12,1,14,0
12,73,0,6,1,8.3,99,1,21,7,12,0
9,58,0,0,0,3.4,60,2,7,3,17,0
10,64,2,0,0,2.3,66,2,7,3,19,1
8,51,1,4,2,-1.6,61,2,28,3,10,0
8,50,2,4,2,-1.7,56,2,28,3,10,0
13,75,0,1,0,9.7,98,2,10,6,22,1
13,74,0,4,0,9.7,98,2,10,6,22,0
14,75,0,4,0,9.8,98,2,10,6,22,1
14,74,0,4,0,9.8,98,2,10,6,22,1
14,74,0,5,0,9.9,97,2,10,6,23,1
13,69,0,5,0,7.6,80,2,11,7,1,0
13,69,0,0,0,7.2,80,2,11,7,1,0
8,55,0,0,0,-3.4,85,2,27,2,20,0
8,56,0,0,0,-4,84,2,27,2,21,0
8,56,0,0,0,-4,84,2,27,2,21,0
8,55,0,0,0,-4.6,87,2,27,2,22,1
8,54,0,0,0,-4.9,88,2,27,2,23,0
11,67,2,0,0,-0.2,89,2,10,6,0,1
12,67,0,0,0,-0.2,91,2,10,6,2,0
12,63,0,5,0,0.2,90,2,10,6,4,0
12,63,0,5,0,0.3,92,2,10,6,4,0
12,81,0,4,1,10.8,94,1,15,1,13,0
12,82,1,5,1,10.6,91,1,15,1,14,0
14,75,0,1,0,10.1,92,1,29,1,4,0
10,70,2,5,0,3.9,98,3,3,6,19,0
11,69,2,4,0,3.2,98,3,3,6,20,1
11,69,2,4,0,3,98,3,3,6,20,1
11,69,2,1,0,2.6,99,3,3,6,21,1
12,68,2,5,2,11.1,67,2,16,5,12,0
11,68,2,5,1,10.8,60,2,16,5,14,0
11,68,2,5,1,10.3,67,2,16,5,14,0
14,72,0,4,0,4.2,93,1,26,5,23,1
14,71,0,4,0,4.1,93,1,26,5,23,1
14,70,0,5,0,3.4,96,1,27,6,0,1
12,67,2,0,0,5.6,80,2,15,4,18,1
13,67,2,0,0,4.8,77,2,15,4,20,0
13,67,2,0,0,4.7,77,2,15,4,20,1
13,67,2,0,0,4.2,80,2,15,4,21,1
13,67,2,0,0,3.9,84,2,15,4,21,0
12,68,0,5,1,6.4,76,1,19,5,15,1
12,68,0,5,0,4.7,82,1,19,5,17,0
9,63,0,1,0,-0.8,93,3,2,5,17,0
9,63,0,1,0,-0.5,93,3,2,5,18,0
9,56,2,0,2,4.5,54,2,24,6,11,0
11,75,0,4,0,7.8,93,1,12,5,15,0
12,69,0,0,0,3.6,87,1,19,5,19,0
12,70,0,0,0,3.6,87,1,19,5,20,0
12,67,0,4,0,5,98,3,4,7,6,0
12,67,0,5,0,5.1,98,3,4,7,6,0
12,67,0,5,0,5.4,98,3,4,7,7,0
12,68,0,5,0,2.9,99,3,6,2,6,0
11,73,0,4,0,6.8,87,1,13,6,19,0
13,72,0,1,1,9.6,98,1,27,6,14,0
13,73,0,1,0,9.7,98,1,27,6,15,0
13,75,0,1,0,10.4,99,1,27,6,17,0
13,73,0,6,0,9.4,81,3,14,3,20,0
13,73,0,6,0,9.3,83,3,14,3,20,0
9,66,2,6,0,0.2,97,3,2,5,21,0
9,65,2,6,0,0.3,97,3,2,5,22,0
9,59,2,0,1,7.2,50,2,24,6,16,0
9,57,0,0,1,6.2,54,2,24,6,16,0
9,57,0,0,1,6,54,2,24,6,17,0
9,56,0,0,0,5.8,54,2,24,6,17,0
9,55,1,0,2,3.7,56,2,24,6,11,0
9,55,2,0,2,4.5,55,2,24,6,11,0
9,54,2,0,2,4.5,56,2,24,6,11,0
10,66,2,0,0,2.3,68,2,7,3,20,1
11,67,2,0,0,1.1,74,2,7,3,21,1
11,62,0,0,0,0.8,78,2,7,3,22,0
11,61,0,0,0,0.6,79,2,7,3,22,0
10,68,2,0,2,5.6,55,2,23,5,14,0
14,75,0,5,0,10.1,95,2,10,6,23,1
13,72,0,5,0,9.2,84,2,11,7,0,0
13,72,0,0,0,9,80,2,11,7,0,1
13,71,0,0,0,8.3,80,2,11,7,1,0
13,70,0,0,0,8.1,79,2,11,7,1,0
13,68,0,5,0,7,90,1,27,6,7,0
13,68,0,5,0,7.2,90,1,27,6,7,0
13,69,0,5,0,7.4,89,1,27,6,7,0
14,69,0,6,0,8,90,1,27,6,8,0
11,69,0,1,0,3.1,94,1,21,7,5,0
12,70,0,6,0,4.5,98,1,21,7,8,0
12,71,0,6,0,5.6,99,1,21,7,9,0
13,82,2,4,1,11.1,82,1,15,1,14,0
13,75,0,5,0,8.2,86,1,15,1,17,0
12,74,0,5,0,7.6,85,1,15,1,18,0
11,71,0,1,0,6.6,95,2,9,5,4,0
11,71,0,6,0,6.4,96,2,9,5,5,0
11,69,0,4,0,3.6,89,2,9,5,6,0
11,68,0,0,0,2.9,83,2,9,5,8,0
12,67,0,0,0,3.4,81,2,11,7,8,0
12,67,0,0,1,3.9,80,2,11,7,8,0
12,67,0,0,1,4,79,2,11,7,8,1
12,65,2,5,1,6.8,67,2,11,7,11,0
12,69,2,1,0,4,99,3,3,6,23,1
12,68,0,4,0,5.7,98,3,4,7,2,0
12,67,0,5,0,6,98,3,4,7,3,0
12,67,0,5,0,5.7,97,3,4,7,4,0
12,78,1,5,0,10.5,86,1,15,1,15,0
12,77,0,5,0,8.9,89,1,15,1,16,0
12,76,0,5,0,8.3,86,1,15,1,16,0
12,75,0,5,0,7.6,82,1,15,1,18,0
12,74,2,5,0,7.4,85,1,15,1,18,0
12,69,2,0,1,2.2,98,1,30,2,10,0
9,63,1,5,2,3.3,58,2,6,2,13,1
9,63,1,5,1,3.3,61,2,6,2,13,0
11,68,2,0,1,9,70,2,16,5,11,0
12,68,1,0,2,9.9,69,2,16,5,11,0
13,73,2,4,0,7.8,87,1,22,1,20,1
13,74,2,4,0,7.7,87,1,22,1,20,1
14,75,2,4,0,8.1,87,1,22,1,21,1
13,74,2,4,0,8.4,89,1,22,1,22,1
13,74,0,4,0,8.9,91,1,22,1,23,0
13,73,0,4,0,8.9,91,1,22,1,23,0
11,67,0,5,0,1.6,99,2,17,6,5,0
11,67,0,2,0,1.5,99,2,17,6,6,0
11,67,0,2,0,1.1,99,2,17,6,6,0
11,67,0,5,0,0.9,99,2,17,6,7,1
11,68,0,2,0,0.5,99,2,17,6,7,0
11,67,0,5,1,0.5,99,2,17,6,8,0
12,74,2,1,0,7,98,1,30,2,18,1
12,75,2,6,0,7.5,99,1,30,2,18,1
12,70,2,0,2,9.3,78,1,30,2,12,0
12,70,2,0,2,9.3,78,1,30,2,12,0
7,46,0,5,0,-2.7,50,2,28,3,18,0
8,48,0,5,0,-3,54,2,28,3,19,1
8,49,0,4,0,-3.5,63,2,28,3,21,0
8,48,0,4,0,-3.4,68,2,28,3,21,1
8,48,0,4,0,-3.4,70,2,28,3,21,1
12,74,0,6,1,7.8,97,2,10,6,13,0
12,73,0,6,1,8,98,2,10,6,14,0
12,72,0,6,1,8,98,2,10,6,14,0
12,71,0,1,1,8.2,98,2,10,6,15,0
13,67,2,0,0,4.6,80,2,15,4,19,1
13,67,2,0,0,4,84,2,15,4,21,0
13,73,0,6,0,8.1,89,3,14,3,21,0
13,73,2,6,0,7.7,92,3,14,3,22,0
9,62,0,0,0,2.9,61,2,7,3,17,0
9,63,0,0,0,2.9,62,2,7,3,18,0
10,64,2,0,0,2.3,67,2,7,3,19,1
12,69,0,5,1,5.2,98,3,5,1,7,0
11,68,0,2,0,0.5,99,2,17,6,7,0
12,68,1,5,1,2.7,99,2,17,6,9,0
12,68,1,5,1,3.7,99,2,17,6,9,0
14,76,1,1,1,11.6,88,1,29,1,13,0
10,56,0,5,0,-0.1,83,2,23,5,2,0
10,57,0,5,0,0.2,84,2,23,5,2,0
10,57,0,5,0,-0.7,88,2,23,5,4,0
10,56,0,0,0,-1.2,89,2,23,5,4,0
14,75,0,5,0,9.2,97,1,28,7,4,0
13,75,0,4,0,9.7,96,1,28,7,4,0
13,76,0,5,0,10.1,94,1,28,7,7,0
13,76,0,4,0,10.1,94,1,28,7,8,0
13,76,0,5,0,10.2,95,1,28,7,8,0
10,65,2,0,1,6.6,64,2,9,5,13,0
12,68,1,5,1,5.6,97,2,17,6,10,0
12,69,2,5,2,9.4,79,2,17,6,11,0
12,74,0,5,0,7.6,82,1,15,1,18,0
13,76,2,4,0,7.7,87,1,15,1,21,1
13,76,2,5,0,7.6,85,1,15,1,21,0
13,75,2,5,0,7.6,83,1,15,1,22,0
13,75,2,5,0,7.5,87,1,15,1,22,0
12,70,0,6,0,6,97,3,5,1,15,0
12,70,0,6,1,6.4,96,3,5,1,14,1
12,71,0,6,1,6.2,97,3,5,1,15,1
12,70,0,6,1,5.7,97,3,5,1,15,0
11,67,1,5,2,5.3,70,2,9,5,12,1
11,67,1,5,1,5.7,68,2,9,5,12,0
10,67,1,5,1,7.3,60,2,9,5,14,1
13,72,0,1,0,7.5,98,3,15,4,4,0
12,69,0,5,0,4.3,89,1,19,5,22,0
13,73,0,4,0,7.5,98,3,15,4,6,0
14,77,1,1,1,10.8,94,1,29,1,14,1
13,68,2,4,2,7.8,88,3,6,2,10,0
10,69,0,1,1,6.8,92,2,8,4,14,0
12,72,2,1,0,5.8,85,1,14,7,0,1
11,71,0,1,0,5.7,87,1,14,7,2,0
11,72,0,1,0,5.6,87,1,14,7,2,0
11,71,0,1,0,5.3,88,1,14,7,2,0
12,73,0,1,1,8.5,99,1,21,7,13,0
12,74,0,1,1,9.2,99,1,21,7,13,1
12,74,0,1,1,9.2,99,1,21,7,13,0
12,74,0,6,1,9.4,99,1,21,7,14,1
12,75,0,1,0,9.9,99,1,21,7,15,0
13,67,2,0,0,4.5,81,2,15,4,19,0
12,68,2,0,0,4.6,80,2,15,4,19,0
13,67,2,0,0,4.7,77,2,15,4,20,1
13,67,2,0,0,4.8,77,2,15,4,20,1
8,63,2,7,0,-3,93,3,1,4,18,1
9,63,0,1,1,-0.7,85,3,2,5,10,0
13,73,0,4,1,7.6,98,3,15,4,7,0
13,73,1,4,1,7.9,98,3,15,4,8,0
11,67,1,5,2,7.6,91,3,4,7,9,0
11,67,0,5,2,8,89,3,4,7,10,0
11,68,1,5,2,8.1,90,3,4,7,10,0
11,68,0,5,2,8.1,90,3,4,7,10,0
14,75,0,4,0,10.4,98,1,27,6,23,0
12,70,1,4,2,6.5,97,3,5,1,9,0
13,67,2,0,1,7.6,66,1,19,5,12,0
12,69,1,5,1,8.1,69,1,19,5,13,0
13,87,0,5,0,2.6,97,1,6,6,7,0
13,86,0,5,1,2.5,96,1,6,6,9,0
13,86,0,5,1,2.5,96,1,6,6,9,0
13,88,0,5,1,2.7,96,1,6,6,9,0
14,84,0,5,1,2.7,96,1,6,6,10,0
14,84,0,5,1,2.7,96,1,6,6,10,1
15,81,0,4,1,2.8,96,1,6,6,10,1
14,82,2,4,1,4.8,87,1,6,6,14,0
15,79,2,4,1,4.8,88,1,6,6,15,0
12,68,2,5,2,7.9,83,2,17,6,10,0
12,69,2,5,2,9.3,80,2,17,6,11,0
11,70,0,4,1,4.6,82,1,14,7,10,0
11,70,1,1,1,5.5,78,1,14,7,11,0
11,70,1,1,1,5.6,78,1,14,7,11,0
12,68,0,0,0,5.4,98,3,5,1,6,0
12,68,0,0,0,5.3,98,3,5,1,6,0
11,68,0,5,0,5.3,98,3,5,1,6,0
14,76,0,5,0,10.6,96,1,28,7,1,0
14,76,0,5,0,10.2,97,1,28,7,2,0
14,76,0,5,0,10,98,1,28,7,2,0
14,75,0,5,0,9.2,97,1,28,7,3,0
13,75,0,5,0,9.3,97,1,28,7,4,0
10,67,2,0,2,4.2,61,2,23,5,12,0
10,68,2,0,2,4.5,60,2,23,5,12,0
10,67,2,0,2,4.5,59,2,23,5,12,0
13,83,2,1,0,3.6,99,1,8,1,7,1
11,72,0,1,0,5.7,84,1,13,6,5,0
11,71,0,1,0,6,83,1,13,6,6,0
11,72,0,1,0,6.7,84,1,13,6,8,0
7,38,0,1,0,-3.9,64,3,1,4,1,0
7,29,0,1,0,-3.9,61,3,1,4,2,0
11,70,0,5,1,8.6,89,3,4,7,15,1
11,70,2,5,1,8.1,90,3,4,7,15,1
6,54,0,7,1,-3.9,80,3,1,4,8,0
6,54,0,1,1,-3.8,84,3,1,4,10,0
6,54,0,1,1,-3.8,80,3,1,4,10,0
6,54,0,1,1,-3.8,79,3,1,4,10,0
6,54,0,1,1,-3.6,79,3,1,4,11,0
12,70,2,5,0,6.5,87,2,16,5,19,1
12,71,2,5,0,6.3,90,2,16,5,20,1
12,72,2,5,0,6.2,89,2,16,5,20,1
12,67,0,6,1,5,94,2,13,2,10,0
12,68,1,6,1,5.3,96,2,13,2,11,1
12,68,2,6,1,5.2,94,2,13,2,11,0
12,67,2,4,1,5.4,88,2,13,2,12,0
12,67,2,4,2,6,84,2,13,2,12,0
12,67,2,4,2,6.6,83,2,13,2,13,0
9,54,0,0,0,-1.7,82,2,24,6,6,0
9,56,0,0,0,-1.9,83,2,24,6,6,0
14,72,0,4,0,4,93,1,26,5,23,1
12,68,2,1,0,5.4,99,3,4,7,0,1
12,68,0,4,0,5.7,98,3,4,7,2,0
9,55,1,0,2,3,58,2,24,6,10,0
13,69,0,0,2,9.1,69,2,15,4,11,1
14,72,0,0,0,2.9,97,1,30,2,0,0
14,71,0,0,0,2.8,96,1,30,2,0,0
14,70,0,0,0,2.7,96,1,30,2,1,1
13,69,0,0,0,1.5,99,1,30,2,2,0
13,69,0,0,0,1.2,99,1,30,2,3,0
10,69,0,6,1,4.5,87,2,14,3,9,0
13,72,0,1,0,7.6,98,3,15,4,6,0
11,68,0,5,2,10,85,3,4,7,12,0
12,69,1,5,0,4.7,96,3,6,2,2,1
17,76,2,6,0,5.2,95,1,5,5,20,0
12,74,2,1,0,7.5,93,1,30,2,16,1
12,74,2,1,0,7.2,96,1,30,2,17,0
12,76,2,1,0,6.8,97,1,30,2,17,1
12,76,2,1,0,6.9,98,1,30,2,17,1
12,75,2,1,0,7.1,98,1,30,2,18,0
13,69,2,5,0,5.1,97,3,6,2,0,1
13,69,2,5,0,4.8,95,3,6,2,1,0
13,69,2,5,0,4.8,95,3,6,2,1,0
13,73,0,4,1,9.3,86,3,15,4,17,0
13,73,0,4,0,9.3,87,3,15,4,17,1
11,67,0,5,0,5.6,73,2,13,2,17,0
11,67,0,5,0,5.7,74,2,13,2,17,0
11,75,2,1,0,8.2,99,2,14,3,20,1
9,68,1,6,1,3.1,96,3,3,6,8,0
9,68,0,6,1,3.2,96,3,3,6,8,0
9,69,0,6,1,3.2,96,3,3,6,9,0
9,68,1,1,2,4.6,90,3,3,6,11,0
9,69,2,6,2,4.4,92,3,3,6,11,0
9,69,1,1,1,4.8,91,3,3,6,13,0
10,68,2,0,2,5.7,56,2,23,5,14,0
11,74,0,4,0,7,88,1,13,6,19,0
11,74,0,4,0,7,87,1,13,6,19,0
11,73,2,4,0,6.7,87,1,13,6,20,1
12,67,0,5,0,-0.2,99,1,30,2,7,0
12,68,0,5,0,-0.4,99,1,30,2,7,0
7,57,0,7,0,-3.5,93,3,1,4,16,0
7,57,0,7,0,-3.4,94,3,1,4,17,1
13,73,0,6,0,7.8,91,3,14,3,21,0
13,73,2,6,0,7.6,92,3,14,3,22,1
13,72,2,6,0,7.6,92,3,14,3,22,0
12,76,2,6,0,7.6,89,1,15,1,20,0
12,75,0,4,0,9.2,99,2,15,4,0,1
12,73,0,4,0,8.7,98,2,15,4,2,0
12,72,0,4,0,9,98,2,15,4,3,0
13,72,0,6,0,7.7,98,3,15,4,3,0
10,70,1,4,0,3.4,98,3,3,6,20,1
11,69,2,4,0,3,98,3,3,6,20,1
11,70,2,4,0,3,98,3,3,6,21,1
11,70,2,1,0,2.8,98,3,3,6,21,1
11,70,2,1,0,2.7,98,3,3,6,21,1
11,73,0,1,0,7.1,81,1,14,7,22,0
11,72,0,1,0,7.1,84,1,14,7,23,0
11,72,0,1,0,7.6,88,1,15,1,0,0
11,72,0,1,0,7.8,88,1,15,1,1,0
13,72,0,5,0,7.3,97,3,16,5,6,0
13,73,2,4,0,4.1,92,1,20,6,22,0
13,70,2,4,0,3.4,92,1,21,7,0,0
13,69,2,1,0,3.2,92,1,21,7,0,1
13,70,2,1,0,3.2,92,1,21,7,0,1
12,70,2,1,0,3.2,92,1,21,7,1,1
12,70,2,1,0,3.1,92,1,21,7,1,1
12,70,0,1,0,3.1,92,1,21,7,1,0
11,56,0,0,0,-0.1,79,2,23,5,0,0
13,74,0,1,0,10.3,99,1,27,6,16,0
13,75,2,1,0,10.5,99,1,27,6,19,1
13,76,2,1,0,10.6,99,1,27,6,19,1
13,76,2,1,0,10.6,99,1,27,6,20,0
13,76,2,1,0,10.5,99,1,27,6,20,0
14,76,2,1,0,10.5,98,1,27,6,21,0
9,61,0,7,1,-0.5,86,3,2,5,8,0
11,72,0,1,0,7.1,84,1,13,6,8,0
11,72,0,1,0,7.2,85,1,13,6,9,0
11,73,0,4,1,7.5,85,1,13,6,10,0
11,73,0,1,0,7,88,1,13,6,17,0
11,74,0,1,0,7,88,1,13,6,17,0
10,67,0,4,0,1.5,83,2,6,2,22,1
10,67,2,4,0,1.5,88,2,6,2,23,1
10,67,0,4,0,1.4,90,2,6,2,23,0
10,67,0,4,0,1.2,90,2,7,3,0,0
10,63,1,0,1,1.2,74,2,23,5,9,0
7,32,0,1,0,-4,63,3,1,4,2,0
7,38,0,1,0,-3.9,63,3,1,4,2,1
10,71,2,4,0,4,97,3,3,6,19,0
11,70,2,1,0,2.6,99,3,3,6,22,1
11,69,2,1,0,2.7,99,3,3,6,22,0
11,68,2,2,0,2.8,99,3,3,6,22,1
10,56,0,0,0,-0.4,82,2,24,6,1,0
10,55,0,5,0,-0.8,83,2,24,6,1,0
9,53,0,0,0,-1.5,81,2,24,6,4,0
9,54,0,0,0,-1.6,81,2,24,6,4,0
14,77,0,1,1,11,93,1,29,1,14,1
14,77,0,1,1,10.8,94,1,29,1,14,1
13,71,0,1,0,6.1,86,1,26,5,20,1
9,61,0,1,1,-0.8,88,3,2,5,14,0
14,76,2,1,1,11.1,89,1,29,1,12,1
14,76,2,1,1,11.1,89,1,29,1,12,0
14,76,2,1,2,11.1,89,1,29,1,12,0
12,74,2,1,0,7.1,98,1,30,2,18,1
12,74,2,1,0,7.4,98,1,30,2,18,1
12,69,2,5,1,9.6,79,3,6,2,15,1
12,69,2,5,1,9.1,79,3,6,2,16,0
11,69,0,0,0,6.1,93,3,4,7,17,0
12,70,0,6,0,6.2,95,3,4,7,19,0
11,67,0,5,1,9.1,87,3,4,7,15,1
13,77,0,4,0,10.6,96,1,28,7,16,0
13,77,0,4,0,10.7,95,1,28,7,17,0
13,77,0,4,0,10.7,95,1,28,7,17,0
13,77,0,4,0,10.7,94,1,28,7,17,1
10,66,2,0,1,6.9,62,2,9,5,13,1
10,67,1,0,1,7,63,2,9,5,13,0
10,67,1,5,1,7.5,60,2,9,5,14,1
10,67,1,0,1,7.4,61,2,9,5,14,1
14,76,0,5,0,10.6,96,1,28,7,1,0
12,74,0,6,1,9.3,99,1,21,7,13,1
12,75,0,1,1,9.7,99,1,21,7,15,0
13,67,0,5,1,8.6,59,2,15,4,16,1
13,67,0,0,1,8.5,62,2,15,4,16,1
12,68,0,5,0,4.6,97,3,6,2,4,0
12,74,2,1,0,6.8,86,1,13,6,0,1
12,72,2,4,0,6.6,82,1,13,6,0,0
14,75,0,1,1,11.1,99,1,23,2,9,0
14,76,0,1,1,11.2,99,1,23,2,10,0
14,77,0,1,0,9.8,95,1,28,7,22,1
14,77,0,4,0,9.8,95,1,28,7,23,1
14,75,0,1,0,9.8,94,1,29,1,0,0
14,75,0,1,0,9.8,95,1,29,1,1,0
14,75,0,1,0,9.5,93,1,29,1,2,0
13,73,0,4,1,8.6,95,3,16,5,8,0
9,67,0,1,0,2.5,96,3,3,6,6,0
9,67,0,4,0,2.6,96,3,3,6,6,0
14,77,0,4,0,9.8,95,1,28,7,23,0
14,77,0,1,0,9.8,95,1,28,7,23,0
14,75,0,1,0,9.5,95,1,29,1,1,0
14,75,0,1,0,9.7,93,1,29,1,2,0
14,75,0,1,0,9.8,93,1,29,1,3,0
6,49,0,7,0,-4.7,88,3,1,4,6,0
10,65,2,0,1,5.9,57,2,23,5,16,0
12,67,0,6,0,4.9,90,2,13,2,8,0
12,67,0,6,0,5.1,92,2,13,2,9,0
9,54,0,0,0,-1.7,82,2,24,6,5,0
9,54,2,0,0,-1.7,81,2,24,6,5,0
12,73,0,6,1,8,99,1,21,7,12,0
12,75,0,6,1,9.5,99,1,21,7,14,1
12,75,0,6,1,9.6,99,1,21,7,14,1
12,75,0,1,1,9.6,99,1,21,7,14,0
13,68,0,5,0,6.7,89,1,27,6,6,0
6,54,1,7,1,-3.3,82,3,1,4,12,0
6,54,2,7,1,-3.3,82,3,1,4,12,0
6,55,1,7,1,-3.3,84,3,1,4,12,1
9,65,0,1,0,2.7,95,3,3,6,5,0
12,72,2,4,1,8.1,86,1,30,2,14,1
12,72,2,1,1,8.5,84,1,30,2,15,1
11,70,2,1,0,2.5,99,3,3,6,21,1
11,69,2,1,0,2.6,99,3,3,6,22,1
11,68,2,2,0,2.8,99,3,3,6,22,1
11,69,2,2,0,2.9,99,3,3,6,22,1
13,77,2,1,0,10.6,99,1,27,6,20,0
14,76,2,1,0,10.3,98,1,27,6,22,0
14,75,0,4,0,10.3,98,1,27,6,23,0
12,67,1,0,1,4.4,79,2,11,7,9,0
12,67,1,0,1,5.8,73,2,11,7,10,0
12,67,2,0,1,6.1,71,2,11,7,10,0
12,63,2,5,1,6,69,2,11,7,12,1
13,67,0,6,0,5.5,88,2,13,2,6,1
13,67,0,6,0,4.9,89,2,13,2,7,1
13,67,0,6,0,4.9,91,2,13,2,7,1
13,66,0,6,0,4.7,92,2,13,2,7,0
14,75,0,1,1,10.1,91,1,29,1,9,0
14,75,1,1,1,10.3,89,1,29,1,10,1
14,76,1,1,1,10.6,90,1,29,1,10,0
12,69,2,5,0,6.3,92,3,5,1,0,1
12,69,2,5,0,6.5,91,3,5,1,0,1
12,68,0,0,0,6.7,92,3,5,1,1,0
12,68,0,0,0,6.4,93,3,5,1,2,0
11,67,2,5,0,3.5,84,2,12,1,20,1
14,70,0,0,0,2.8,96,1,30,2,1,1
14,77,0,5,0,8.2,94,1,29,1,18,1
14,77,0,5,0,8,94,1,29,1,18,0
14,68,0,4,0,5.3,91,1,27,6,5,0
13,68,0,1,0,5.9,90,1,27,6,6,0
13,68,0,5,0,7.1,91,1,27,6,7,0
13,69,0,6,0,7.7,89,1,27,6,7,0
9,52,0,0,0,-5.4,87,2,28,3,2,0
8,49,0,5,0,-5.7,90,2,28,3,4,0
13,67,2,0,1,10.5,52,2,15,4,13,0
13,66,0,0,0,7.5,68,2,15,4,17,1
14,78,1,1,1,11.2,92,1,29,1,13,0
7,44,0,4,0,-3.7,63,2,28,3,22,1
7,41,0,1,0,-3.7,63,3,1,4,0,0
7,40,0,1,0,-3.7,63,3,1,4,0,0
7,39,0,1,0,-3.7,64,3,1,4,0,0
7,38,0,1,0,-3.8,64,3,1,4,0,0
13,74,2,4,2,10.3,89,3,16,5,9,0
9,66,2,1,0,3.6,94,3,2,5,23,0
9,65,0,6,0,3.4,94,3,3,6,0,0
9,65,0,1,0,3.8,92,3,3,6,1,0
9,65,0,6,0,3.5,91,3,3,6,1,0
9,65,0,1,0,2.6,94,3,3,6,2,0
9,65,0,1,0,2.6,94,3,3,6,2,0
11,67,2,5,0,5.9,78,2,13,2,0,1
11,68,0,4,0,6.1,77,2,13,2,1,1
12,69,0,4,0,6.1,82,2,13,2,2,1
12,69,0,1,0,5.9,84,2,13,2,3,1
14,77,0,1,1,10.7,96,1,29,1,14,0
14,74,2,5,2,11.9,83,3,15,4,12,0
14,74,2,5,2,11.3,84,3,15,4,14,0
10,57,2,0,1,8.2,59,2,12,1,14,0
12,73,0,1,1,8.8,99,1,21,7,13,0
12,76,0,1,0,10,99,1,21,7,15,0
12,76,0,1,0,10.3,99,1,21,7,16,0
13,68,0,0,0,6.5,79,2,11,7,2,0
13,67,0,0,0,6.2,77,2,11,7,3,0
13,67,0,0,0,6.1,77,2,11,7,3,1
12,66,0,0,0,4.2,74,2,11,7,6,0
15,81,0,1,0,10.9,92,1,23,2,22,1
15,85,0,5,0,2.6,97,1,6,6,7,0
13,87,0,5,0,2.3,97,1,6,6,8,0
13,74,0,5,0,8.6,82,1,22,1,23,1
13,73,0,4,0,8.9,91,1,22,1,23,0
13,73,0,5,0,8.7,90,1,23,2,0,1
13,73,0,5,0,8.9,91,1,23,2,1,1
13,74,0,4,0,9.5,93,1,23,2,2,1
13,74,0,4,0,9.4,93,1,23,2,2,0
13,73,0,6,0,9.5,95,1,23,2,4,0
10,65,2,5,2,3.6,65,2,23,5,11,0
8,51,0,5,1,-4.7,84,2,28,3,8,0
8,52,1,5,1,-2.5,71,2,28,3,9,0
8,51,2,5,2,-1.8,62,2,28,3,10,0
10,71,0,6,0,6.3,98,2,14,3,16,0
10,71,0,6,0,6.4,98,2,14,3,16,0
13,75,0,4,0,9.9,96,1,28,7,5,0
13,75,0,4,0,9.9,96,1,28,7,6,0
13,75,0,4,0,10,95,1,28,7,6,0
13,76,0,4,0,10.1,95,1,28,7,7,0
9,61,0,1,1,-0.8,89,3,2,5,14,1
13,73,0,4,0,7.4,98,3,15,4,7,0
8,52,2,4,2,-1.5,53,2,28,3,11,0
8,52,2,4,2,-1.3,52,2,28,3,11,0
